Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '4', 'balanced']",122.6049,2.6049,0.0874,0.0018,5.8483,123.0,60.0,"[7.661892, 7.692385, 7.617012, 7.57734]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '2', 'scatter']",123.9551,1.9551,0.0486,0.0018,7.0783,100.0,61.0,"[7.515973, 7.562473, 7.492107, 7.533362]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '3', 'scatter']",123.9457,1.9457,0.0644,0.0018,7.11,100.0,61.0,"[8.117478, 7.486837, 7.462134, 7.459472]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '4', 'scatter']",123.977,1.977,0.0883,0.0019,7.1459,101.0,61.0,"[7.478974, 7.509605, 7.403696, 7.419497]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '2', 'scatter']",121.9336,1.9336,0.0471,0.0019,7.1405,101.0,60.0,"[7.479985, 7.451817, 7.448819, 7.517361]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '3', 'scatter']",122.0054,2.0054,0.065,0.002,7.204,103.0,60.0,"[7.487666, 7.459554, 7.395619, 7.440619]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '4', 'scatter']",122.1139,2.1139,0.0857,0.002,7.2663,108.0,60.0,"[7.428615, 7.533546, 7.453705, 8.092087]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '2', 'scatter']",124.0181,2.0181,0.0465,0.0019,7.2051,109.0,61.0,"[7.482697, 7.491768, 7.482812, 7.441981]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '3', 'scatter']",122.1378,2.1378,0.0647,0.002,7.308,102.0,60.0,"[7.410501, 7.501394, 7.465961, 7.589027]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '4', 'scatter']",122.2874,2.2874,0.0879,0.0021,7.3948,102.0,60.0,"[7.645443, 7.72383, 7.594021, 7.694646]"
