Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '2', 'scatter']",144.1454,10.1454,46.4883,40.8408,12.6515,142.0,67.0,"[6.578262, 6.584608, 6.611089, 6.602925]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '3', 'scatter']",146.5166,10.5166,91.0379,56.0282,12.6512,150.0,68.0,"[4.845469, 4.86769, 4.655045, 4.859256]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '4', 'scatter']",147.0477,11.0477,152.0268,66.4085,12.651,156.0,68.0,"[4.035705, 4.067387, 4.011554, 4.107802]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '2', 'scatter']",146.1424,10.1424,65.1573,57.1881,12.6515,159.0,68.0,"[4.662004, 4.624383, 4.675215, 4.716614]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '3', 'scatter']",148.5845,10.5845,120.73,74.1828,12.652,169.0,69.0,"[3.665721, 3.611765, 3.577829, 3.58837]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '4', 'scatter']",148.6378,10.6378,192.8987,84.4017,12.6506,178.0,69.0,"[3.181153, 3.205849, 3.174528, 3.203136]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '2', 'balanced']",142.4928,10.4928,24.5589,21.6175,12.6518,124.0,66.0,"[12.43347, 12.47487, 12.47102, 12.45156]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '3', 'balanced']",138.8964,10.8964,49.0623,30.2717,12.6516,128.0,64.0,"[8.925188, 8.877341, 8.860238, 8.922898]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '4', 'balanced']",139.3368,11.3368,85.5358,37.412,12.6515,131.0,64.0,"[7.188887, 7.214435, 7.178934, 7.211974]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '2', 'balanced']",142.1458,10.1458,46.6503,40.9897,12.6515,142.0,66.0,"[6.580817, 6.554112, 6.580001, 6.566089]"
